Hurricane_Name,Date, Time , Lat , Lon , Wind(mph) , Pressure(mb) , Storm Type ,Storm, Dates , Max Winds (mph) , Min pressure (mb) , Maximum Strength 
Hurricane-Lee,9/7/2023,11:00:00 AM,16.40,-50.00,104,983,Category 2 Hurricane,,,,,
Hurricane-Lee,9/7/2023,5:00:00 PM,16.90,-51.30,132,953,Category 4 Major Hurricane,,,,,
Hurricane-Lee,9/7/2023,11:00:00 PM,17.30,-52.40,161,928,Category 5 Major Hurricane,,,,,
Hurricane-Lee,9/8/2023,5:00:00 AM,17.80,-53.50,167,926,Category 5 Major Hurricane,,,,,
Hurricane-Lee,9/8/2023,11:00:00 AM,18.20,-54.50,155,942,Category 4 Major Hurricane,,,,,
Hurricane-Lee,9/8/2023,5:00:00 PM,18.90,-55.50,150,942,Category 4 Major Hurricane,,,,,
Hurricane-Lee,9/8/2023,11:00:00 PM,19.30,-56.50,115,963,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/9/2023,5:00:00 AM,19.70,-57.40,115,963,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/9/2023,11:00:00 AM,20.30,-58.20,115,957,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/9/2023,5:00:00 PM,20.70,-59.10,115,958,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/9/2023,11:00:00 PM,21.00,-59.90,104,962,Category 2 Hurricane,,,,,
Hurricane-Lee,9/10/2023,5:00:00 AM,21.40,-60.50,104,958,Category 2 Hurricane,,,,,
Hurricane-Lee,9/10/2023,11:00:00 AM,21.60,-61.00,109,958,Category 2 Hurricane,,,,,
Hurricane-Lee,9/10/2023,5:00:00 PM,22.10,-61.70,121,954,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/10/2023,11:00:00 PM,22.60,-62.20,121,950,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/11/2023,5:00:00 AM,23.10,-62.60,121,950,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/11/2023,11:00:00 AM,23.50,-63.50,121,948,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/11/2023,5:00:00 PM,23.60,-64.20,115,948,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/11/2023,11:00:00 PM,23.90,-64.80,115,948,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/12/2023,5:00:00 AM,24.00,-65.40,115,948,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/12/2023,11:00:00 AM,24.30,-65.90,115,951,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/12/2023,2:00:00 PM,24.50,-66.20,115,951,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/12/2023,5:00:00 PM,24.70,-66.40,115,946,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/12/2023,8:00:00 PM,25.00,-66.50,115,946,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/12/2023,11:00:00 PM,25.30,-66.70,115,946,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/13/2023,2:00:00 AM,25.40,-66.90,115,946,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/13/2023,5:00:00 AM,25.70,-67.10,115,948,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/13/2023,8:00:00 AM,26.00,-67.20,115,948,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/13/2023,11:00:00 AM,26.40,-67.20,115,948,Category 3 Major Hurricane,,,,,
Hurricane-Lee,9/13/2023,2:00:00 PM,26.80,-67.50,109,952,Category 2 Hurricane,,,,,
Hurricane-Lee,9/13/2023,5:00:00 PM,27.40,-67.60,104,952,Category 2 Hurricane,,,,,
Hurricane-Lee,9/13/2023,8:00:00 PM,27.60,-67.70,104,951,Category 2 Hurricane,,,,,
Hurricane-Lee,9/13/2023,11:00:00 PM,28.00,-67.70,104,953,Category 2 Hurricane,,,,,
Hurricane-Lee,9/14/2023,2:00:00 AM,28.50,-68.00,98,953,Category 2 Hurricane,,,,,
Hurricane-Lee,9/14/2023,5:00:00 AM,29.10,-68.10,98,953,Category 2 Hurricane,,,,,
Hurricane-Lee,9/14/2023,8:00:00 AM,29.80,-68.20,98,955,Category 2 Hurricane,,,,,
Hurricane-Lee,9/14/2023,11:00:00 AM,30.40,-68.30,92,956,Category 1 Hurricane,,,,,
Hurricane-Lee,9/14/2023,2:00:00 PM,31.00,-68.40,86,957,Category 1 Hurricane,,,,,
Hurricane-Lee,9/14/2023,5:00:00 PM,31.70,-68.30,86,957,Category 1 Hurricane,,,,,
Hurricane-Lee,9/14/2023,8:00:00 PM,32.10,-68.00,86,956,Category 1 Hurricane,,,,,
Hurricane-Lee,9/14/2023,11:00:00 PM,32.90,-67.60,86,957,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,2:00:00 AM,33.70,-67.60,86,957,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,5:00:00 AM,34.40,-67.50,86,957,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,8:00:00 AM,35.10,-67.00,86,962,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,11:00:00 AM,36.00,-66.90,81,962,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,2:00:00 PM,37.00,-66.80,81,965,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,5:00:00 PM,37.90,-66.70,81,965,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,8:00:00 PM,38.30,-66.00,81,965,Category 1 Hurricane,,,,,
Hurricane-Lee,9/15/2023,11:00:00 PM,39.50,-65.80,81,965,Category 1 Hurricane,,,,,
Hurricane-Lee,9/16/2023,2:00:00 AM,40.80,-65.90,81,965,Category 1 Hurricane,,,,,
Hurricane-Lee,9/16/2023,5:00:00 AM,41.80,-66.00,81,965,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/16/2023,8:00:00 AM,42.70,-66.20,81,965,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/16/2023,11:00:00 AM,43.50,-66.20,75,965,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/16/2023,2:00:00 PM,43.80,-66.40,69,968,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/16/2023,4:10:00 PM,44.30,-66.30,69,968,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/16/2023,5:00:00 PM,44.50,-66.10,69,970,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/16/2023,8:00:00 PM,44.70,-66.30,63,979,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/16/2023,11:00:00 PM,45.30,-65.50,58,979,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/17/2023,2:00:00 AM,45.90,-64.80,58,983,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/17/2023,5:00:00 AM,46.50,-63.70,52,987,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/17/2023,8:00:00 AM,47.30,-63.00,46,989,Post-Tropical Cyclone,,,,,
Hurricane-Lee,9/17/2023,11:00:00 AM,48.00,-62.00,46,989,Post-Tropical Cyclone,,,,,
Hurricane-Margot,9/7/2023,2:00:00 PM,15.70,-26.40,35,1005,Tropical Depression,,,,,
Hurricane-Margot,9/7/2023,8:00:00 PM,16.80,-28.30,40,1004,Tropical Storm,,,,,
Hurricane-Margot,9/8/2023,2:00:00 AM,16.80,-29.30,40,1004,Tropical Storm,,,,,
Hurricane-Margot,9/8/2023,5:00:00 AM,17.40,-30.80,40,1004,Tropical Storm,,,,,
Hurricane-Margot,9/8/2023,11:00:00 AM,18.00,-32.50,40,1005,Tropical Storm,,,,,
Hurricane-Margot,9/8/2023,5:00:00 PM,18.80,-34.30,40,1005,Tropical Storm,,,,,
Hurricane-Margot,9/8/2023,11:00:00 PM,19.50,-35.80,40,1005,Tropical Storm,,,,,
Hurricane-Margot,9/9/2023,5:00:00 AM,19.90,-36.90,46,1004,Tropical Storm,,,,,
Hurricane-Margot,9/9/2023,11:00:00 AM,20.50,-38.00,46,1004,Tropical Storm,,,,,
Hurricane-Margot,9/9/2023,5:00:00 PM,21.00,-38.70,46,1004,Tropical Storm,,,,,
Hurricane-Margot,9/9/2023,11:00:00 PM,21.60,-39.10,52,1000,Tropical Storm,,,,,
Hurricane-Margot,9/10/2023,5:00:00 AM,22.10,-39.60,52,1000,Tropical Storm,,,,,
Hurricane-Margot,9/10/2023,11:00:00 AM,23.00,-40.00,52,1000,Tropical Storm,,,,,
Hurricane-Margot,9/10/2023,5:00:00 PM,23.90,-40.10,63,996,Tropical Storm,,,,,
Hurricane-Margot,9/10/2023,11:00:00 PM,24.60,-39.90,63,996,Tropical Storm,,,,,
Hurricane-Margot,9/11/2023,9:00:00 AM,25.30,-40.00,63,996,Tropical Storm,,,,,
Hurricane-Margot,9/11/2023,3:00:00 PM,26.10,-40.00,69,993,Tropical Storm,,,,,
Hurricane-Margot,9/11/2023,9:00:00 PM,27.00,-39.80,75,988,Category 1 Hurricane,,,,,
Hurricane-Margot,9/12/2023,3:00:00 AM,28.00,-39.60,81,984,Category 1 Hurricane,,,,,
Hurricane-Margot,9/12/2023,9:00:00 AM,29.30,-39.50,86,979,Category 1 Hurricane,,,,,
Hurricane-Margot,9/12/2023,3:00:00 PM,30.20,-39.40,86,975,Category 1 Hurricane,,,,,
Hurricane-Margot,9/12/2023,9:00:00 PM,31.70,-39.60,81,977,Category 1 Hurricane,,,,,
Hurricane-Margot,9/13/2023,3:00:00 AM,32.70,-39.70,86,975,Category 1 Hurricane,,,,,
Hurricane-Margot,9/13/2023,9:00:00 AM,33.60,-40.00,86,975,Category 1 Hurricane,,,,,
Hurricane-Margot,9/13/2023,3:00:00 PM,34.10,-40.40,92,970,Category 1 Hurricane,,,,,
Hurricane-Margot,9/13/2023,9:00:00 PM,34.70,-40.60,92,971,Category 1 Hurricane,,,,,
Hurricane-Margot,9/14/2023,3:00:00 AM,35.20,-40.50,86,972,Category 1 Hurricane,,,,,
Hurricane-Margot,9/14/2023,9:00:00 AM,35.90,-40.30,75,979,Category 1 Hurricane,,,,,
Hurricane-Margot,9/14/2023,3:00:00 PM,36.50,-39.80,81,978,Category 1 Hurricane,,,,,
Hurricane-Margot,9/14/2023,9:00:00 PM,36.90,-39.30,81,978,Category 1 Hurricane,,,,,
Hurricane-Margot,9/15/2023,3:00:00 AM,36.90,-38.90,75,982,Category 1 Hurricane,,,,,
Hurricane-Margot,9/15/2023,9:00:00 AM,36.70,-38.60,69,984,Tropical Storm,,,,,
Hurricane-Margot,9/15/2023,3:00:00 PM,36.30,-38.20,63,990,Tropical Storm,,,,,
Hurricane-Margot,9/15/2023,9:00:00 PM,36.00,-37.90,63,990,Tropical Storm,,,,,
Hurricane-Margot,9/16/2023,3:00:00 AM,35.50,-38.00,63,990,Tropical Storm,,,,,
Hurricane-Margot,9/16/2023,9:00:00 AM,35.00,-38.30,58,990,Tropical Storm,,,,,
Hurricane-Margot,9/16/2023,3:00:00 PM,34.40,-38.70,52,996,Tropical Storm,,,,,
Hurricane-Margot,9/16/2023,9:00:00 PM,34.30,-39.60,52,996,Tropical Storm,,,,,
Hurricane-Margot,9/17/2023,3:00:00 AM,33.90,-40.50,46,999,Tropical Storm,,,,,
Hurricane-Margot,9/17/2023,9:00:00 AM,34.00,-41.40,40,1001,Tropical Storm,,,,,
Hurricane-Margot,9/17/2023,3:00:00 PM,34.60,-42.40,40,1001,Post-Tropical Cyclone,,,,,
Hurricane-Nigel,9/15/2023,11:00:00 AM,14.40,-43.80,35,1007,Tropical Depression,,,,,
Hurricane-Nigel,9/15/2023,5:00:00 PM,15.40,-44.00,35,1007,Tropical Depression,,,,,
Hurricane-Nigel,9/15/2023,11:00:00 PM,16.30,-44.70,35,1007,Tropical Depression,,,,,
Hurricane-Nigel,9/16/2023,5:00:00 AM,17.90,-45.30,35,1007,Tropical Depression,,,,,
Hurricane-Nigel,9/16/2023,11:00:00 AM,19.70,-46.20,35,1006,Tropical Depression,,,,,
Hurricane-Nigel,9/16/2023,5:00:00 PM,20.80,-47.10,35,1006,Tropical Depression,,,,,
Hurricane-Nigel,9/16/2023,11:00:00 PM,22.00,-48.00,40,1005,Tropical Storm,,,,,
Hurricane-Nigel,9/17/2023,5:00:00 AM,23.00,-48.60,52,1001,Tropical Storm,,,,,
Hurricane-Nigel,9/17/2023,11:00:00 AM,24.00,-49.10,58,997,Tropical Storm,,,,,
Hurricane-Nigel,9/17/2023,5:00:00 PM,25.10,-49.50,63,994,Tropical Storm,,,,,
Hurricane-Nigel,9/17/2023,11:00:00 PM,25.80,-50.20,69,992,Tropical Storm,,,,,
Hurricane-Nigel,9/18/2023,5:00:00 AM,26.50,-50.70,81,984,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/18/2023,11:00:00 AM,27.20,-51.40,81,984,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/18/2023,5:00:00 PM,28.00,-52.20,81,982,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/18/2023,11:00:00 PM,28.60,-52.70,86,979,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/19/2023,5:00:00 AM,29.60,-53.60,86,979,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/19/2023,11:00:00 AM,30.50,-54.30,92,975,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/19/2023,5:00:00 PM,31.80,-54.70,98,974,Category 2 Hurricane,,,,,
Hurricane-Nigel,9/19/2023,11:00:00 PM,33.20,-54.70,98,971,Category 2 Hurricane,,,,,
Hurricane-Nigel,9/20/2023,5:00:00 AM,34.40,-54.90,98,971,Category 2 Hurricane,,,,,
Hurricane-Nigel,9/20/2023,11:00:00 AM,36.10,-54.40,92,975,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/20/2023,5:00:00 PM,37.40,-53.00,92,973,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/20/2023,11:00:00 PM,39.00,-50.40,92,973,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/21/2023,5:00:00 AM,40.60,-47.80,86,977,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/21/2023,11:00:00 AM,42.20,-45.00,86,977,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/21/2023,9:00:00 PM,43.70,-40.80,81,977,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/22/2023,3:00:00 AM,45.10,-36.70,75,979,Category 1 Hurricane,,,,,
Hurricane-Nigel,9/22/2023,9:00:00 AM,46.30,-32.60,69,976,Post-Tropical Cyclone,,,,,
Hurricane-Ophelia,9/21/2023,11:00:00 AM,28.70,-75.90,35,1012,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/21/2023,2:00:00 PM,29.00,-75.90,35,1012,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/21/2023,5:00:00 PM,29.20,-75.90,35,1012,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/21/2023,8:00:00 PM,29.50,-75.60,35,1009,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/21/2023,11:00:00 PM,29.50,-75.30,40,1007,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/22/2023,2:00:00 AM,29.70,-75.00,40,1006,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/22/2023,5:00:00 AM,30.50,-75.00,52,1000,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/22/2023,8:00:00 AM,31.30,-75.30,52,996,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/22/2023,11:00:00 AM,32.30,-75.60,52,996,Potential Tropical Cyclone,,,,,
Hurricane-Ophelia,9/22/2023,2:00:00 PM,32.70,-76.00,58,992,Tropical Storm,,,,,
Hurricane-Ophelia,9/22/2023,5:00:00 PM,32.90,-76.30,69,986,Tropical Storm,,,,,
Hurricane-Ophelia,9/22/2023,8:00:00 PM,33.30,-76.60,69,984,Tropical Storm,,,,,
Hurricane-Ophelia,9/22/2023,11:00:00 PM,33.60,-76.80,69,984,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,2:00:00 AM,33.80,-77.10,69,984,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,5:00:00 AM,34.30,-76.90,69,981,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,6:20:00 AM,34.70,-77.00,69,981,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,8:00:00 AM,35.10,-77.00,63,983,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,11:00:00 AM,35.60,-77.20,52,990,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,2:00:00 PM,36.20,-77.30,46,993,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,5:00:00 PM,36.80,-77.30,40,997,Tropical Storm,,,,,
Hurricane-Ophelia,9/23/2023,8:00:00 PM,37.00,-77.60,35,1000,Tropical Depression,,,,,
Hurricane-Ophelia,9/23/2023,11:00:00 PM,37.10,-77.60,35,1003,Post-Tropical Cyclone,,,,,
Hurricane-Ophelia,9/24/2023,5:00:00 AM,37.70,-77.30,23,1007,Post-Tropical Cyclone,,,,,
Hurricane-Philippe,9/23/2023,11:00:00 AM,15.60,-38.80,35,1007,Tropical Depression,,,,,
Hurricane-Philippe,9/23/2023,5:00:00 PM,15.60,-39.70,40,1005,Tropical Storm,,,,,
Hurricane-Philippe,9/23/2023,11:00:00 PM,15.40,-40.90,40,1005,Tropical Storm,,,,,
Hurricane-Philippe,9/24/2023,5:00:00 AM,15.60,-41.40,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/24/2023,11:00:00 AM,16.20,-41.70,52,1000,Tropical Storm,,,,,
Hurricane-Philippe,9/24/2023,5:00:00 PM,16.80,-42.50,52,1000,Tropical Storm,,,,,
Hurricane-Philippe,9/24/2023,11:00:00 PM,17.10,-43.30,52,1000,Tropical Storm,,,,,
Hurricane-Philippe,9/25/2023,5:00:00 AM,17.40,-43.90,52,1000,Tropical Storm,,,,,
Hurricane-Philippe,9/25/2023,11:00:00 AM,17.30,-45.50,52,1000,Tropical Storm,,,,,
Hurricane-Philippe,9/25/2023,5:00:00 PM,17.30,-46.70,46,1002,Tropical Storm,,,,,
Hurricane-Philippe,9/25/2023,11:00:00 PM,17.60,-47.80,52,1001,Tropical Storm,,,,,
Hurricane-Philippe,9/26/2023,5:00:00 AM,17.70,-49.00,52,1001,Tropical Storm,,,,,
Hurricane-Philippe,9/26/2023,11:00:00 AM,17.30,-50.30,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/26/2023,5:00:00 PM,17.10,-51.30,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/26/2023,11:00:00 PM,17.40,-52.00,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/27/2023,5:00:00 AM,17.60,-52.70,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/27/2023,11:00:00 AM,17.50,-53.70,52,998,Tropical Storm,,,,,
Hurricane-Philippe,9/27/2023,5:00:00 PM,17.70,-54.00,52,998,Tropical Storm,,,,,
Hurricane-Philippe,9/27/2023,11:00:00 PM,18.20,-54.50,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,9/28/2023,5:00:00 AM,18.80,-54.60,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,9/28/2023,11:00:00 AM,18.60,-54.60,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,9/28/2023,5:00:00 PM,18.90,-55.10,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/28/2023,11:00:00 PM,18.30,-55.00,46,1004,Tropical Storm,,,,,
Hurricane-Philippe,9/29/2023,5:00:00 AM,18.50,-55.20,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/29/2023,11:00:00 AM,18.30,-55.30,46,1003,Tropical Storm,,,,,
Hurricane-Philippe,9/29/2023,5:00:00 PM,18.00,-55.90,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,9/29/2023,11:00:00 PM,17.60,-55.80,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,9/30/2023,5:00:00 AM,17.10,-55.90,52,999,Tropical Storm,,,,,
Hurricane-Philippe,9/30/2023,11:00:00 AM,16.90,-56.30,52,999,Tropical Storm,,,,,
Hurricane-Philippe,9/30/2023,5:00:00 PM,16.30,-56.50,52,999,Tropical Storm,,,,,
Hurricane-Philippe,9/30/2023,11:00:00 PM,16.10,-57.00,52,999,Tropical Storm,,,,,
Hurricane-Philippe,10/1/2023,5:00:00 AM,16.40,-58.20,52,999,Tropical Storm,,,,,
Hurricane-Philippe,10/1/2023,11:00:00 AM,16.10,-58.70,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,10/1/2023,2:00:00 PM,16.20,-58.80,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,10/1/2023,5:00:00 PM,16.40,-59.00,52,1002,Tropical Storm,,,,,
Hurricane-Philippe,10/1/2023,8:00:00 PM,16.60,-59.00,52,998,Tropical Storm,,,,,
Hurricane-Philippe,10/1/2023,11:00:00 PM,16.60,-59.10,52,998,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,2:00:00 AM,16.90,-59.50,52,998,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,5:00:00 AM,17.10,-60.00,52,998,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,8:00:00 AM,17.00,-60.50,52,998,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,11:00:00 AM,17.10,-60.70,52,1000,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,2:00:00 PM,17.30,-61.00,52,1000,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,5:00:00 PM,17.60,-61.50,52,999,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,6:00:00 PM,17.70,-61.80,52,999,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,8:00:00 PM,17.60,-62.00,52,1001,Tropical Storm,,,,,
Hurricane-Philippe,10/2/2023,11:00:00 PM,17.80,-62.10,52,1001,Tropical Storm,,,,,
Hurricane-Philippe,10/3/2023,2:00:00 AM,18.00,-62.40,52,1001,Tropical Storm,,,,,
Hurricane-Philippe,10/3/2023,5:00:00 AM,18.50,-62.90,52,1001,Tropical Storm,,,,,
Hurricane-Philippe,10/3/2023,8:00:00 AM,18.60,-63.50,52,1001,Tropical Storm,,,,,
Hurricane-Philippe,10/3/2023,11:00:00 AM,18.90,-63.90,46,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/3/2023,2:00:00 PM,19.00,-64.40,46,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/3/2023,5:00:00 PM,19.60,-64.90,46,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/3/2023,11:00:00 PM,20.10,-65.50,46,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/4/2023,5:00:00 AM,20.50,-65.50,46,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/4/2023,11:00:00 AM,21.20,-65.70,46,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/4/2023,2:00:00 PM,22.00,-65.80,46,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/4/2023,5:00:00 PM,22.60,-65.90,40,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/4/2023,8:00:00 PM,23.10,-66.00,40,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/4/2023,11:00:00 PM,23.80,-66.10,40,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,2:00:00 AM,24.20,-65.90,40,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,5:00:00 AM,24.80,-65.90,40,1004,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,8:00:00 AM,24.90,-66.30,46,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,11:00:00 AM,25.60,-66.30,52,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,2:00:00 PM,26.20,-66.30,52,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,5:00:00 PM,27.00,-66.20,52,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,8:00:00 PM,27.50,-66.00,52,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/5/2023,11:00:00 PM,28.20,-66.00,52,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/6/2023,2:00:00 AM,28.80,-65.70,52,1005,Tropical Storm,,,,,
Hurricane-Philippe,10/6/2023,5:00:00 AM,29.50,-65.30,52,1003,Tropical Storm,,,,,
Hurricane-Philippe,10/6/2023,8:00:00 AM,29.90,-64.90,52,1003,Tropical Storm,,,,,
Hurricane-Philippe,10/6/2023,11:00:00 AM,30.70,-64.60,52,1003,Post-Tropical Cyclone,,,,,
Hurricane-Rina,9/28/2023,11:00:00 AM,17.40,-45.00,40,1005,Tropical Storm,,,,,
Hurricane-Rina,9/28/2023,5:00:00 PM,18.10,-46.20,40,1004,Tropical Storm,,,,,
Hurricane-Rina,9/28/2023,11:00:00 PM,18.40,-46.60,40,1005,Tropical Storm,,,,,
Hurricane-Rina,9/29/2023,5:00:00 AM,18.90,-46.60,46,1003,Tropical Storm,,,,,
Hurricane-Rina,9/29/2023,11:00:00 AM,19.40,-47.00,46,1003,Tropical Storm,,,,,
Hurricane-Rina,9/29/2023,5:00:00 PM,20.00,-47.80,46,1003,Tropical Storm,,,,,
Hurricane-Rina,9/29/2023,11:00:00 PM,20.40,-48.80,52,999,Tropical Storm,,,,,
Hurricane-Rina,9/30/2023,5:00:00 AM,20.90,-49.50,52,999,Tropical Storm,,,,,
Hurricane-Rina,9/30/2023,11:00:00 AM,21.20,-50.40,46,1002,Tropical Storm,,,,,
Hurricane-Rina,9/30/2023,5:00:00 PM,22.60,-51.50,46,1002,Tropical Storm,,,,,
Hurricane-Rina,9/30/2023,11:00:00 PM,23.50,-52.80,40,1004,Tropical Storm,,,,,
Hurricane-Rina,10/1/2023,5:00:00 AM,24.30,-53.70,40,1004,Tropical Storm,,,,,
Hurricane-Rina,10/1/2023,11:00:00 AM,25.30,-54.80,40,1005,Tropical Storm,,,,,
Hurricane-Rina,10/1/2023,5:00:00 PM,26.20,-55.50,35,1007,Tropical Depression,,,,,
Hurricane-Rina,10/1/2023,11:00:00 PM,27.10,-55.40,29,1010,Post-Tropical Cyclone,,,,,
Hurricane-Sean,10/10/2023,11:00:00 PM,9.70,-32.00,35,1008,Tropical Depression,,,,,
Hurricane-Sean,10/11/2023,5:00:00 AM,10.30,-33.10,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/11/2023,11:00:00 AM,10.90,-34.40,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/11/2023,5:00:00 PM,11.60,-35.30,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/11/2023,11:00:00 PM,12.00,-36.20,35,1007,Tropical Depression,,,,,
Hurricane-Sean,10/12/2023,5:00:00 AM,12.50,-36.70,35,1007,Tropical Depression,,,,,
Hurricane-Sean,10/12/2023,11:00:00 AM,13.10,-37.20,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/12/2023,5:00:00 PM,13.80,-38.20,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/12/2023,11:00:00 PM,14.10,-39.50,46,1005,Tropical Storm,,,,,
Hurricane-Sean,10/13/2023,5:00:00 AM,14.30,-40.50,46,1004,Tropical Storm,,,,,
Hurricane-Sean,10/13/2023,11:00:00 AM,14.60,-41.70,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/13/2023,5:00:00 PM,14.90,-42.50,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/13/2023,11:00:00 PM,15.10,-42.90,40,1006,Tropical Storm,,,,,
Hurricane-Sean,10/14/2023,5:00:00 AM,15.40,-43.40,40,1006,Tropical Storm,,,,,
